network_element_id,region_id,date_id,hour,last_updated_ts,uptime_seconds,downtime_seconds,calls_attempted,calls_dropped,packets_sent,packets_lost,bandwidth_capacity_mb,bandwidth_used_mb,outage_minutes,repair_minutes,availability_percent,dropped_call_rate,latency_ms,latency_ms_p95,packet_loss_percent,bandwidth_utilization_percent,mttr_hours
7,7,2025-05-03,0,2025-05-03,86241,159,886,9,171630,95,1000,685,2.65,128,99.82,1.02,50.9,56.0,0.06,68.59,2.15
8,8,2025-05-03,0,2025-05-03,86080,320,691,7,216679,211,1000,671,5.333333333333333,123,99.63,1.07,39.4,50.0,0.1,67.19,2.07
9,9,2025-05-03,0,2025-05-03,86092,308,1088,8,140646,137,1000,591,5.133333333333334,135,99.64,0.8,46.0,51.8,0.1,59.18,2.25
10,10,2025-05-03,0,2025-05-03,86127,273,1170,8,136649,129,1000,690,4.55,141,99.68,0.74,42.5,51.6,0.1,69.0,2.37
1,1,2025-05-04,0,2025-05-04,86294,106,456,8,144708,118,1000,624,1.7666666666666666,127,99.88,1.82,38.2,43.5,0.08,62.43,2.13
2,2,2025-05-04,0,2025-05-04,86051,349,448,3,85426,58,1000,675,5.816666666666666,95,99.6,0.8,52.7,63.3,0.07,67.53,1.59
3,3,2025-05-04,0,2025-05-04,86214,186,1019,6,199760,174,1000,798,3.1,129,99.79,0.59,48.6,68.0,0.09,79.85,2.15
4,4,2025-05-04,0,2025-05-04,86279,121,781,5,231727,172,1000,725,2.0166666666666666,107,99.86,0.73,42.1,53.3,0.07,72.6,1.79
5,5,2025-05-04,0,2025-05-04,86280,120,778,9,147072,61,1000,707,2.0,137,99.86,1.26,43.8,62.0,0.04,70.8,2.3
6,6,2025-05-04,0,2025-05-04,86244,156,997,8,121545,151,1000,412,2.6,130,99.82,0.88,34.5,52.7,0.13,41.26,2.18
7,7,2025-05-04,0,2025-05-04,86400,0,865,7,119490,121,1000,672,0.0,116,100.0,0.87,52.1,69.2,0.1,67.28,1.94
8,8,2025-05-04,0,2025-05-04,86093,307,871,8,214861,164,1000,646,5.116666666666666,104,99.65,1.0,44.2,59.2,0.08,64.66,1.75
9,9,2025-05-04,0,2025-05-04,86174,226,538,2,133478,52,1000,761,3.7666666666666666,145,99.74,0.46,31.8,42.9,0.04,76.17,2.43
10,10,2025-05-04,0,2025-05-04,86062,338,788,12,165827,139,1000,712,5.633333333333334,125,99.61,1.65,41.6,53.3,0.08,71.29,2.09
1,1,2025-05-05,0,2025-05-05,86205,195,990,11,121980,115,1000,624,3.25,114,99.77,1.15,48.6,65.2,0.09,62.47,1.91
2,2,2025-05-05,0,2025-05-05,86130,270,1190,10,155767,84,1000,694,4.5,101,99.69,0.85,50.5,69.7,0.05,69.49,1.7
3,3,2025-05-05,0,2025-05-05,86217,183,941,8,225326,186,1000,784,3.05,115,99.79,0.93,40.6,59.6,0.08,78.48,1.93
4,4,2025-05-05,0,2025-05-05,86153,247,928,11,187298,117,1000,584,4.116666666666666,127,99.71,1.27,44.1,57.0,0.06,58.46,2.13
5,5,2025-05-05,0,2025-05-05,86293,107,928,10,161718,102,1000,633,1.7833333333333334,107,99.88,1.17,42.0,49.7,0.06,63.36,1.8
6,6,2025-05-05,0,2025-05-05,86400,0,577,5,129235,80,1000,614,0.0,127,100.0,1.01,46.2,62.0,0.06,61.5,2.12
7,7,2025-05-05,0,2025-05-05,86148,252,512,2,92256,77,1000,631,4.2,113,99.71,0.57,49.5,67.8,0.08,63.1,1.88
8,8,2025-05-05,0,2025-05-05,86234,166,937,10,233273,175,1000,614,2.7666666666666666,127,99.81,1.16,44.7,50.3,0.08,61.49,2.13
9,9,2025-05-05,0,2025-05-05,86238,162,582,3,164943,95,1000,719,2.7,154,99.81,0.65,48.8,55.6,0.06,71.93,2.57
10,10,2025-05-05,0,2025-05-05,86231,169,1118,13,151081,102,1000,800,2.816666666666667,137,99.81,1.23,49.0,61.8,0.07,80.02,2.29
1,1,2025-05-06,0,2025-05-06,86310,90,727,7,206924,216,1000,578,1.5,118,99.9,1.04,52.5,70.5,0.1,57.81,1.98
2,2,2025-05-06,0,2025-05-06,86400,0,723,5,81399,45,1000,682,0.0,134,100.0,0.7,43.5,52.2,0.06,68.25,2.23
3,3,2025-05-06,0,2025-05-06,86400,0,442,2,86024,60,1000,678,0.0,145,100.0,0.67,41.7,58.6,0.07,67.82,2.42
4,4,2025-05-06,0,2025-05-06,86248,152,510,5,129376,158,1000,741,2.533333333333333,151,99.82,1.04,44.1,51.7,0.12,74.11,2.52
5,5,2025-05-06,0,2025-05-06,86342,58,835,6,179432,104,1000,706,0.9666666666666667,135,99.93,0.83,38.1,49.5,0.06,70.63,2.27
6,6,2025-05-06,0,2025-05-06,86251,149,1092,11,97485,22,1000,663,2.4833333333333334,145,99.83,1.03,51.3,59.2,0.02,66.3,2.42
7,7,2025-05-06,0,2025-05-06,86202,198,1107,11,102650,69,1000,603,3.3,132,99.77,1.01,61.3,78.3,0.07,60.38,2.21
8,8,2025-05-06,0,2025-05-06,86171,229,645,6,212887,190,1000,648,3.816666666666667,132,99.74,1.06,59.0,66.4,0.09,64.81,2.22
9,9,2025-05-06,0,2025-05-06,86195,205,579,7,163942,68,1000,649,3.4166666666666665,129,99.76,1.22,47.5,58.8,0.04,64.99,2.15
10,10,2025-05-06,0,2025-05-06,86214,186,707,5,115706,101,1000,567,3.1,160,99.79,0.8,48.6,60.0,0.09,56.75,2.67
1,1,2025-05-07,0,2025-05-07,86187,213,433,4,122768,115,1000,762,3.55,147,99.75,1.02,48.6,61.6,0.09,76.21,2.45
2,2,2025-05-07,0,2025-05-07,86215,185,1051,13,204995,216,1000,720,3.0833333333333335,115,99.79,1.29,42.6,59.7,0.11,72.06,1.93
3,3,2025-05-07,0,2025-05-07,86298,102,907,7,87956,82,1000,584,1.7,130,99.88,0.8,37.4,49.6,0.09,58.49,2.17
4,4,2025-05-07,0,2025-05-07,86212,188,978,6,195125,201,1000,795,3.1333333333333333,98,99.78,0.65,47.5,66.3,0.1,79.51,1.65
5,5,2025-05-07,0,2025-05-07,86284,116,986,11,183804,168,1000,626,1.9333333333333333,90,99.87,1.21,46.3,61.7,0.09,62.67,1.51
6,6,2025-05-07,0,2025-05-07,86400,0,944,11,83066,76,1000,496,0.0,109,100.0,1.19,43.2,60.0,0.09,49.68,1.83
7,7,2025-05-07,0,2025-05-07,86255,145,413,4,211654,96,1000,616,2.4166666666666665,86,99.83,1.01,37.0,45.2,0.05,61.68,1.43
8,8,2025-05-07,0,2025-05-07,86233,167,1000,7,175719,157,1000,537,2.783333333333333,132,99.81,0.78,45.9,58.8,0.09,53.79,2.21
9,9,2025-05-07,0,2025-05-07,86249,151,846,5,95694,88,1000,693,2.5166666666666666,179,99.83,0.7,47.8,59.0,0.09,69.35,2.99
10,10,2025-05-07,0,2025-05-07,86086,314,458,4,234127,177,1000,826,5.233333333333333,143,99.64,0.9,42.4,58.5,0.08,82.67,2.39
1,1,2025-05-08,0,2025-05-08,86226,174,757,8,96254,71,1000,747,2.9,139,99.8,1.13,42.1,54.2,0.07,74.75,2.33
2,2,2025-05-08,0,2025-05-08,86209,191,1178,7,229936,211,1000,692,3.183333333333333,112,99.78,0.61,37.0,44.1,0.09,69.24,1.87
3,3,2025-05-08,0,2025-05-08,86085,315,1053,11,120791,120,1000,857,5.25,109,99.64,1.05,36.3,47.1,0.1,85.75,1.83
4,4,2025-05-08,0,2025-05-08,86133,267,1089,16,224707,246,1000,617,4.45,169,99.69,1.47,58.0,66.3,0.11,61.74,2.83
5,5,2025-05-08,0,2025-05-08,86166,234,555,6,214988,176,1000,865,3.9,114,99.73,1.09,47.6,55.5,0.08,86.54,1.91
6,6,2025-05-08,0,2025-05-08,86255,145,564,4,237918,214,1000,686,2.4166666666666665,142,99.83,0.83,45.7,64.5,0.09,68.68,2.38
7,7,2025-05-08,0,2025-05-08,86230,170,1195,14,98217,87,1000,703,2.8333333333333335,108,99.8,1.2,39.8,49.0,0.09,70.34,1.8
8,8,2025-05-08,0,2025-05-08,86185,215,1137,12,211117,156,1000,766,3.5833333333333335,138,99.75,1.1,46.8,65.4,0.07,76.6,2.31
9,9,2025-05-08,0,2025-05-08,86303,97,923,10,188066,171,1000,756,1.6166666666666667,121,99.89,1.12,48.7,68.0,0.09,75.62,2.02
10,10,2025-05-08,0,2025-05-08,86361,39,913,7,211949,167,1000,568,0.65,117,99.96,0.79,49.4,60.8,0.08,56.8,1.96
1,1,2025-05-09,0,2025-05-09,86297,103,938,6,118624,95,1000,602,1.7166666666666666,140,99.88,0.66,44.7,49.9,0.08,60.23,2.35
2,2,2025-05-09,0,2025-05-09,86168,232,1141,9,246852,234,1000,891,3.8666666666666667,96,99.73,0.84,62.8,78.7,0.09,89.14,1.61
3,3,2025-05-09,0,2025-05-09,86220,180,708,5,171285,157,1000,783,3.0,118,99.79,0.84,50.8,61.0,0.09,78.33,1.98
4,4,2025-05-09,0,2025-05-09,86207,193,412,3,149566,136,1000,625,3.216666666666667,135,99.78,0.83,48.2,56.5,0.09,62.54,2.25
5,5,2025-05-09,0,2025-05-09,86327,73,736,10,119682,83,1000,903,1.2166666666666666,98,99.92,1.46,49.6,61.8,0.07,90.34,1.64
6,6,2025-05-09,0,2025-05-09,86275,125,682,8,149852,101,1000,863,2.0833333333333335,146,99.86,1.29,52.8,63.3,0.07,86.34,2.44
7,7,2025-05-09,0,2025-05-09,86235,165,725,6,249380,203,1000,700,2.75,174,99.81,0.95,32.9,49.8,0.08,70.09,2.91
8,8,2025-05-09,0,2025-05-09,86271,129,1097,12,175086,187,1000,777,2.15,92,99.85,1.16,42.8,62.4,0.11,77.78,1.55
9,9,2025-05-09,0,2025-05-09,86222,178,468,4,189215,138,1000,755,2.966666666666667,76,99.79,1.02,47.1,59.9,0.07,75.52,1.28
10,10,2025-05-09,0,2025-05-09,86158,242,563,6,181766,167,1000,817,4.033333333333333,110,99.72,1.07,38.8,45.1,0.09,81.79,1.84
1,1,2025-05-10,0,2025-05-10,86155,245,838,12,231471,145,1000,636,4.083333333333333,111,99.72,1.46,45.8,61.2,0.06,63.62,1.86
2,2,2025-05-10,0,2025-05-10,86276,124,419,3,80962,49,1000,649,2.066666666666667,96,99.86,0.78,48.0,53.1,0.06,64.93,1.6
3,3,2025-05-10,0,2025-05-10,86093,307,1100,9,204141,103,1000,684,5.116666666666666,147,99.65,0.83,52.8,68.9,0.05,68.43,2.46
4,4,2025-05-10,0,2025-05-10,86218,182,537,4,128613,81,1000,844,3.033333333333333,159,99.79,0.81,38.0,46.0,0.06,84.45,2.66
5,5,2025-05-10,0,2025-05-10,86190,210,455,4,154118,104,1000,797,3.5,113,99.76,1.07,50.6,69.3,0.07,79.78,1.89
6,6,2025-05-10,0,2025-05-10,86179,221,685,8,227268,208,1000,799,3.683333333333333,141,99.74,1.26,51.6,67.3,0.09,79.92,2.36
7,7,2025-05-10,0,2025-05-10,86348,52,636,4,156340,117,1000,546,0.8666666666666667,130,99.94,0.65,50.8,66.1,0.08,54.62,2.17
8,8,2025-05-10,0,2025-05-10,86154,246,1162,12,185415,159,1000,785,4.1,145,99.72,1.03,36.6,51.4,0.09,78.59,2.42
9,9,2025-05-10,0,2025-05-10,86185,215,510,3,193305,97,1000,739,3.5833333333333335,119,99.75,0.61,42.7,55.5,0.05,73.99,1.99
10,10,2025-05-10,0,2025-05-10,86254,146,1121,14,168773,124,1000,760,2.433333333333333,79,99.83,1.31,49.4,54.5,0.07,76.09,1.32
1,1,2025-05-11,0,2025-05-11,86228,172,1136,16,164257,120,1000,763,2.8666666666666667,94,99.8,1.46,56.5,75.0,0.07,76.4,1.57
2,2,2025-05-11,0,2025-05-11,86229,171,1167,12,202710,69,1000,865,2.85,146,99.8,1.03,34.0,46.9,0.03,86.53,2.44
3,3,2025-05-11,0,2025-05-11,86286,114,594,6,135147,108,1000,621,1.9,123,99.87,1.02,51.8,68.3,0.08,62.18,2.06
4,4,2025-05-11,0,2025-05-11,86163,237,1193,13,145713,106,1000,652,3.95,146,99.73,1.09,47.1,61.4,0.07,65.27,2.44
5,5,2025-05-11,0,2025-05-11,86264,136,749,7,213273,114,1000,704,2.2666666666666666,124,99.84,1.01,47.1,62.5,0.05,70.46,2.08
6,6,2025-05-11,0,2025-05-11,86353,47,601,4,241211,197,1000,494,0.7833333333333333,104,99.95,0.77,57.4,66.3,0.08,49.43,1.74
7,7,2025-05-11,0,2025-05-11,86265,135,586,5,211958,148,1000,712,2.25,121,99.84,0.98,62.5,70.2,0.07,71.25,2.02
8,8,2025-05-11,0,2025-05-11,86051,349,636,7,238435,189,1000,752,5.816666666666666,97,99.6,1.16,42.0,61.3,0.08,75.23,1.62
9,9,2025-05-11,0,2025-05-11,86141,259,470,6,162120,149,1000,770,4.316666666666666,148,99.7,1.34,44.6,51.6,0.09,77.09,2.47
10,10,2025-05-11,0,2025-05-11,86220,180,516,4,207576,124,1000,609,3.0,104,99.79,0.82,47.6,53.3,0.06,60.99,1.74
1,1,2025-05-12,0,2025-05-12,86235,165,850,9,100289,120,1000,754,2.75,138,99.81,1.09,43.0,62.2,0.12,75.42,2.31
2,2,2025-05-12,0,2025-05-12,86367,33,1029,12,216845,137,1000,681,0.55,112,99.96,1.18,39.0,51.2,0.06,68.13,1.87
3,3,2025-05-12,0,2025-05-12,86268,132,838,8,186805,81,1000,683,2.2,120,99.85,1.04,47.6,56.3,0.04,68.38,2.0
4,4,2025-05-12,0,2025-05-12,86236,164,453,4,183846,145,1000,596,2.7333333333333334,96,99.81,1.02,52.2,65.4,0.08,59.62,1.6
5,5,2025-05-12,0,2025-05-12,86326,74,982,9,234398,276,1000,610,1.2333333333333334,86,99.91,1.0,31.8,41.4,0.12,61.1,1.44
6,6,2025-05-12,0,2025-05-12,86367,33,464,5,160863,165,1000,655,0.55,162,99.96,1.16,40.7,45.7,0.1,65.51,2.71
7,7,2025-05-12,0,2025-05-12,86278,122,1057,13,112935,74,1000,554,2.033333333333333,143,99.86,1.29,56.0,72.5,0.07,55.43,2.39
8,8,2025-05-12,0,2025-05-12,86255,145,587,5,158939,118,1000,713,2.4166666666666665,89,99.83,0.99,35.2,46.8,0.07,71.34,1.5
9,9,2025-05-12,0,2025-05-12,86317,83,975,14,201682,195,1000,700,1.3833333333333333,132,99.9,1.46,45.4,52.1,0.1,70.0,2.22
10,10,2025-05-12,0,2025-05-12,86282,118,478,5,144182,98,1000,531,1.9666666666666666,118,99.86,1.13,53.7,73.0,0.07,53.18,1.97
1,1,2025-05-13,0,2025-05-13,86211,189,464,4,157695,137,1000,630,3.15,107,99.78,1.02,48.7,55.7,0.09,63.09,1.78
2,2,2025-05-13,0,2025-05-13,86144,256,1128,5,123508,115,1000,653,4.266666666666667,90,99.7,0.48,42.1,61.5,0.09,65.34,1.51
3,3,2025-05-13,0,2025-05-13,86072,328,464,5,149703,80,1000,809,5.466666666666667,155,99.62,1.15,46.0,55.5,0.05,80.91,2.58
4,4,2025-05-13,0,2025-05-13,86398,2,786,8,106441,102,1000,544,0.03333333333333333,108,100.0,1.1,35.5,42.9,0.1,54.41,1.81
5,5,2025-05-13,0,2025-05-13,86247,153,864,8,96445,62,1000,629,2.55,130,99.82,0.98,41.3,50.5,0.06,62.98,2.17
6,6,2025-05-13,0,2025-05-13,86205,195,669,5,247769,120,1000,811,3.25,113,99.77,0.81,47.3,66.6,0.05,81.15,1.89
7,7,2025-05-13,0,2025-05-13,86127,273,1184,11,175684,142,1000,566,4.55,139,99.68,0.96,47.0,57.2,0.08,56.7,2.32
8,8,2025-05-13,0,2025-05-13,86174,226,764,8,184792,164,1000,660,3.7666666666666666,79,99.74,1.14,52.3,64.8,0.09,66.09,1.32
9,9,2025-05-13,0,2025-05-13,86081,319,859,11,162352,130,1000,699,5.316666666666666,136,99.63,1.37,53.1,67.2,0.08,69.93,2.27
10,10,2025-05-13,0,2025-05-13,86153,247,773,9,199605,127,1000,688,4.116666666666666,103,99.71,1.2,44.8,60.6,0.06,68.9,1.73
1,1,2025-05-14,0,2025-05-14,86162,238,474,2,148888,135,1000,798,3.966666666666667,156,99.73,0.58,44.2,62.6,0.09,79.88,2.61
2,2,2025-05-14,0,2025-05-14,86235,165,1187,14,198233,218,1000,778,2.75,188,99.81,1.19,51.9,68.8,0.11,77.84,3.15
3,3,2025-05-14,0,2025-05-14,86198,202,996,14,96378,95,1000,744,3.3666666666666667,111,99.77,1.44,33.7,47.6,0.1,74.48,1.86
4,4,2025-05-14,0,2025-05-14,86099,301,974,7,178139,113,1000,697,5.016666666666667,135,99.65,0.73,43.9,62.8,0.06,69.79,2.27
5,5,2025-05-14,0,2025-05-14,86305,95,912,10,121181,102,1000,833,1.5833333333333333,139,99.89,1.19,44.6,61.3,0.08,83.32,2.32
6,6,2025-05-14,0,2025-05-14,86175,225,480,2,151692,93,1000,722,3.75,96,99.74,0.49,41.6,53.1,0.06,72.23,1.61
7,7,2025-05-14,0,2025-05-14,86194,206,477,5,87550,77,1000,623,3.433333333333333,98,99.76,1.19,46.3,56.7,0.09,62.35,1.65
8,8,2025-05-14,0,2025-05-14,86225,175,994,7,242547,188,1000,760,2.9166666666666665,120,99.8,0.77,51.4,61.7,0.08,76.07,2.02
9,9,2025-05-14,0,2025-05-14,86330,70,460,5,175040,194,1000,772,1.1666666666666667,125,99.92,1.1,37.2,52.6,0.11,77.28,2.1
10,10,2025-05-14,0,2025-05-14,86245,155,1067,10,127994,92,1000,655,2.5833333333333335,122,99.82,0.97,35.4,50.5,0.07,65.6,2.05
1,1,2025-05-15,0,2025-05-15,86298,102,559,7,176053,113,1000,593,1.7,82,99.88,1.37,61.9,75.3,0.06,59.31,1.37
2,2,2025-05-15,0,2025-05-15,86311,89,1135,13,242103,183,1000,792,1.4833333333333334,125,99.9,1.17,41.4,60.4,0.08,79.25,2.09
3,3,2025-05-15,0,2025-05-15,86299,101,760,7,128511,112,1000,640,1.6833333333333333,114,99.88,1.01,36.2,49.1,0.09,64.03,1.91
4,4,2025-05-15,0,2025-05-15,86208,192,1033,14,165453,189,1000,695,3.2,157,99.78,1.39,51.2,67.5,0.11,69.54,2.63
5,5,2025-05-15,0,2025-05-15,86246,154,652,6,97777,61,1000,665,2.566666666666667,81,99.82,0.96,49.2,61.7,0.06,66.57,1.35
6,6,2025-05-15,0,2025-05-15,86327,73,1023,13,160252,86,1000,803,1.2166666666666666,100,99.92,1.28,40.1,51.5,0.05,80.34,1.67
7,7,2025-05-15,0,2025-05-15,86189,211,517,4,145782,115,1000,717,3.5166666666666666,106,99.76,0.88,39.3,45.8,0.08,71.71,1.78
8,8,2025-05-15,0,2025-05-15,86290,110,409,3,228408,256,1000,507,1.8333333333333333,135,99.87,0.8,45.3,52.5,0.11,50.78,2.26
9,9,2025-05-15,0,2025-05-15,86134,266,601,7,95735,83,1000,682,4.433333333333334,74,99.69,1.32,30.6,47.2,0.09,68.2,1.24
10,10,2025-05-15,0,2025-05-15,86323,77,1149,10,114221,143,1000,803,1.2833333333333334,109,99.91,0.95,37.4,53.1,0.13,80.33,1.83
1,1,2025-05-16,0,2025-05-16,86223,177,738,6,170139,152,1000,715,2.95,72,99.8,0.86,51.5,69.6,0.09,71.58,1.21
2,2,2025-05-16,0,2025-05-16,86189,211,834,10,130784,142,1000,707,3.5166666666666666,112,99.76,1.28,45.5,56.2,0.11,70.8,1.88
3,3,2025-05-16,0,2025-05-16,86349,51,1045,14,235858,157,1000,878,0.85,88,99.94,1.41,48.1,62.6,0.07,87.81,1.47
4,4,2025-05-16,0,2025-05-16,86138,262,1062,15,225243,189,1000,628,4.366666666666666,110,99.7,1.46,43.8,49.0,0.08,62.86,1.84
5,5,2025-05-16,0,2025-05-16,86146,254,939,8,87240,57,1000,632,4.233333333333333,119,99.71,0.95,42.4,57.8,0.07,63.27,1.99
6,6,2025-05-16,0,2025-05-16,86333,67,1056,7,182152,155,1000,697,1.1166666666666667,94,99.92,0.74,39.5,58.2,0.09,69.8,1.58
7,7,2025-05-16,0,2025-05-16,86241,159,462,5,207221,165,1000,655,2.65,114,99.82,1.28,44.1,52.2,0.08,65.59,1.91
8,8,2025-05-16,0,2025-05-16,86083,317,437,4,231671,255,1000,755,5.283333333333333,160,99.63,0.99,43.1,62.3,0.11,75.55,2.68
9,9,2025-05-16,0,2025-05-16,86129,271,486,2,244677,179,1000,668,4.516666666666667,69,99.69,0.55,43.8,52.5,0.07,66.88,1.15
10,10,2025-05-16,0,2025-05-16,86374,26,1085,6,145344,84,1000,442,0.43333333333333335,121,99.97,0.62,42.3,56.3,0.06,44.23,2.02
1,1,2025-05-17,0,2025-05-17,86268,132,1015,9,138468,110,1000,582,2.2,145,99.85,0.95,40.0,50.0,0.08,58.28,2.42
2,2,2025-05-17,0,2025-05-17,86050,350,722,4,117084,97,1000,603,5.833333333333333,101,99.6,0.68,44.0,52.4,0.08,60.39,1.69
3,3,2025-05-17,0,2025-05-17,86226,174,859,12,225724,221,1000,772,2.9,143,99.8,1.51,32.7,39.7,0.1,77.29,2.39
4,4,2025-05-17,0,2025-05-17,86204,196,709,5,214353,178,1000,554,3.2666666666666666,124,99.77,0.71,48.0,67.6,0.08,55.45,2.08
5,5,2025-05-17,0,2025-05-17,86033,367,923,12,118128,91,1000,709,6.116666666666666,126,99.58,1.31,39.0,51.4,0.08,70.98,2.11
6,6,2025-05-17,0,2025-05-17,86170,230,1112,13,230183,196,1000,697,3.8333333333333335,127,99.73,1.17,44.4,61.2,0.09,69.76,2.13
7,7,2025-05-17,0,2025-05-17,86045,355,835,8,84368,106,1000,896,5.916666666666667,140,99.59,1.02,44.4,54.5,0.13,89.63,2.35
8,8,2025-05-17,0,2025-05-17,86151,249,680,8,144661,121,1000,691,4.15,107,99.71,1.22,41.8,57.7,0.08,69.16,1.79
9,9,2025-05-17,0,2025-05-17,86097,303,1139,9,136129,86,1000,670,5.05,167,99.65,0.84,51.9,67.2,0.06,67.03,2.79
10,10,2025-05-17,0,2025-05-17,86248,152,1135,15,124754,78,1000,529,2.533333333333333,154,99.82,1.33,43.5,51.4,0.06,52.98,2.57
1,1,2025-05-18,0,2025-05-18,86279,121,957,6,156903,135,1000,697,2.0166666666666666,143,99.86,0.65,48.7,57.7,0.09,69.71,2.38
2,2,2025-05-18,0,2025-05-18,86365,35,638,7,235572,197,1000,881,0.5833333333333334,95,99.96,1.16,47.8,63.3,0.08,88.15,1.6
3,3,2025-05-18,0,2025-05-18,86222,178,863,10,122325,90,1000,627,2.966666666666667,132,99.79,1.17,46.3,56.4,0.07,62.72,2.2
4,4,2025-05-18,0,2025-05-18,86333,67,1084,11,181636,136,1000,607,1.1166666666666667,163,99.92,1.05,44.1,56.8,0.07,60.72,2.72
5,5,2025-05-18,0,2025-05-18,86263,137,1192,8,107528,55,1000,572,2.283333333333333,92,99.84,0.75,43.9,56.4,0.05,57.22,1.54
6,6,2025-05-18,0,2025-05-18,86221,179,719,6,179149,88,1000,719,2.9833333333333334,100,99.79,0.94,45.7,57.0,0.05,71.92,1.67
7,7,2025-05-18,0,2025-05-18,86371,29,624,7,245248,199,1000,533,0.48333333333333334,151,99.97,1.16,49.8,64.9,0.08,53.39,2.53
8,8,2025-05-18,0,2025-05-18,86138,262,437,5,216085,132,1000,771,4.366666666666666,109,99.7,1.3,51.0,58.2,0.06,77.16,1.83
9,9,2025-05-18,0,2025-05-18,86202,198,616,7,172274,188,1000,757,3.3,96,99.77,1.29,44.7,59.9,0.11,75.72,1.61
10,10,2025-05-18,0,2025-05-18,86239,161,726,10,209178,152,1000,640,2.683333333333333,94,99.81,1.46,39.6,56.4,0.07,64.08,1.57
1,1,2025-05-19,0,2025-05-19,86194,206,528,5,83983,52,1000,754,3.433333333333333,130,99.76,1.01,47.8,55.6,0.06,75.45,2.18
2,2,2025-05-19,0,2025-05-19,86387,13,704,7,247920,230,1000,780,0.21666666666666667,160,99.99,1.08,42.8,60.4,0.09,78.02,2.68
3,3,2025-05-19,0,2025-05-19,86318,82,502,4,239894,202,1000,804,1.3666666666666667,122,99.91,0.83,48.0,66.1,0.08,80.49,2.05
4,4,2025-05-19,0,2025-05-19,86078,322,435,4,199957,142,1000,740,5.366666666666666,88,99.63,1.14,40.4,57.7,0.07,74.03,1.47
5,5,2025-05-19,0,2025-05-19,86147,253,1047,14,200632,129,1000,721,4.216666666666667,184,99.71,1.4,48.2,60.2,0.06,72.11,3.07
6,6,2025-05-19,0,2025-05-19,86147,253,808,7,117616,113,1000,522,4.216666666666667,146,99.71,0.87,39.1,53.8,0.1,52.26,2.44
7,7,2025-05-19,0,2025-05-19,86169,231,859,9,219665,222,1000,788,3.85,122,99.73,1.16,35.4,43.9,0.1,78.89,2.04
8,8,2025-05-19,0,2025-05-19,86142,258,453,4,92133,55,1000,732,4.3,121,99.7,1.02,55.9,72.0,0.06,73.21,2.03
9,9,2025-05-19,0,2025-05-19,86166,234,793,9,233788,133,1000,570,3.9,158,99.73,1.2,51.4,63.4,0.06,57.08,2.64
10,10,2025-05-19,0,2025-05-19,86177,223,443,3,94807,72,1000,490,3.716666666666667,152,99.74,0.71,37.5,55.9,0.08,49.09,2.54
1,1,2025-05-20,0,2025-05-20,86248,152,989,8,175237,164,1000,551,2.533333333333333,60,99.82,0.82,58.1,73.8,0.09,55.19,1.0
2,2,2025-05-20,0,2025-05-20,86235,165,912,7,174325,142,1000,649,2.75,131,99.81,0.81,51.4,57.2,0.08,64.98,2.19
3,3,2025-05-20,0,2025-05-20,86280,120,579,6,244786,204,1000,795,2.0,119,99.86,1.18,51.3,69.3,0.08,79.55,1.99
4,4,2025-05-20,0,2025-05-20,86248,152,585,6,124436,99,1000,806,2.533333333333333,164,99.82,1.12,49.1,59.1,0.08,80.65,2.74
5,5,2025-05-20,0,2025-05-20,86238,162,1190,19,158797,164,1000,574,2.7,148,99.81,1.64,51.6,57.2,0.1,57.44,2.47
6,6,2025-05-20,0,2025-05-20,86209,191,777,9,145692,84,1000,745,3.183333333333333,50,99.78,1.24,48.9,54.1,0.06,74.51,0.85
7,7,2025-05-20,0,2025-05-20,86262,138,445,4,84274,69,1000,688,2.3,94,99.84,1.03,39.6,48.6,0.08,68.86,1.58
8,8,2025-05-20,0,2025-05-20,86169,231,738,5,176779,180,1000,778,3.85,80,99.73,0.75,44.3,49.6,0.1,77.88,1.34
9,9,2025-05-20,0,2025-05-20,86206,194,1020,8,144364,109,1000,546,3.2333333333333334,82,99.78,0.79,49.1,63.1,0.08,54.64,1.37
10,10,2025-05-20,0,2025-05-20,86282,118,646,7,130047,116,1000,780,1.9666666666666666,118,99.86,1.19,42.8,53.0,0.09,78.05,1.97
1,1,2025-05-21,0,2025-05-21,86225,175,497,4,177459,193,1000,698,2.9166666666666665,105,99.8,1.0,45.4,52.7,0.11,69.87,1.76
2,2,2025-05-21,0,2025-05-21,86197,203,416,4,138155,147,1000,679,3.3833333333333333,154,99.77,1.1,45.6,56.0,0.11,67.95,2.58
3,3,2025-05-21,0,2025-05-21,86279,121,644,6,242144,231,1000,543,2.0166666666666666,101,99.86,1.03,44.2,52.7,0.1,54.37,1.7
4,4,2025-05-21,0,2025-05-21,86245,155,988,5,110675,57,1000,768,2.5833333333333335,123,99.82,0.56,52.4,71.2,0.05,76.82,2.05
5,5,2025-05-21,0,2025-05-21,86134,266,971,9,181646,134,1000,552,4.433333333333334,134,99.69,0.95,40.6,56.8,0.07,55.21,2.24
6,6,2025-05-21,0,2025-05-21,86294,106,446,3,137240,97,1000,552,1.7666666666666666,108,99.88,0.85,39.8,59.6,0.07,55.22,1.81
7,7,2025-05-21,0,2025-05-21,86341,59,1184,11,217228,151,1000,657,0.9833333333333333,130,99.93,0.96,49.4,68.1,0.07,65.71,2.17
